scenario,direction_deg,wave_deg,mode,seed,controller,wall,radial_rms,radial_max,dc_ex,dc_ey,dc_radial,std_x,std_y,depth_std,pitch_mean,pitch_max,IAE,IAE_norm,settling_time,ss_error,control_effort,slew,sat_freq,band_dc,band_wave,band_high,est_err_rms,w_x,w_y,n_fail
square,300.6,232.9,NONE,0,pid,21.24,1.3788558810501343,4.010044376695693,-0.0013524868919072574,0.0195567588238046,0.0196034700113332,0.9750427392392945,0.9747568421543861,6.898214597491063e-15,-3.184093700440171e-14,8.697195241071757e-13,193.0138569163054,0.7209046426787425,0.0,0.7209046426787425,4080.0225794984176,4415.064585107648,0.0,0.005625057382836308,0.6982688493742986,0.1611912147273503,0.0,0.0,0.0,0
square,300.6,232.9,NONE,0,mpc,36.33,1.0614574534129535,5.405300354595579,0.024027769113776083,0.014392764794069318,0.028008665926857943,0.7034057260104383,0.7944355383885079,0.016867219840725374,0.005974931294038044,1.1775392647351526,177.9331330178551,0.6646037027760727,206.71600000025893,0.6646037027760727,7431.37519171417,14823.713662379228,0.0,0.008677725974771806,0.3552908711470666,0.16724476784174053,0.0,0.0,0.0,0
square,300.6,232.9,NONE,0,dobmpc,47.34,1.0628407557587765,5.400553933657738,0.024449601337720995,0.014251330449155272,0.028299883836237005,0.7038946725504039,0.7958403600169464,0.014567033487265596,0.005745217758221881,1.1637878588240687,179.7208718858666,0.6712137089997963,206.71600000025893,0.6712137089997963,7423.933623964133,14933.933606072778,0.0,0.007843496555147798,0.352603202440668,0.16902462805147137,0.17352434089048846,-0.00034971241795219614,0.0002136886704104977,0
square,300.6,232.9,C,0,pid,21.97,1.4995414756021415,4.539848101651383,-0.0032699928124854086,0.025788051860296993,0.02599454696168166,1.0440717091488094,1.076040513519072,0.0902732351180118,-1.7986621770380942,12.062760191961406,237.28814040363056,0.8767550181539682,0.0,0.8767550181539682,4894.366120024936,4441.039742102513,0.0,0.008833085557215029,0.7624803804588096,0.1618783127266055,0.0,0.0,0.0,0
square,300.6,232.9,C,0,mpc,37.4,2.9823564859169824,6.6472582788206465,1.2749932377929094,-2.3383331061386436,2.6633455411721636,0.8419237254712466,1.045086205964878,0.016945176709633736,-0.02582471581809422,0.7361885752147963,755.7938244176918,2.8394261335139146,260.1160000005139,2.8394261335139146,7571.0992181724205,12574.675881045918,0.0,0.00940468357323778,0.5157187777179572,0.16905495376838767,0.0,0.0,0.0,0
square,300.6,232.9,C,0,dobmpc,48.0,1.060923798592176,5.119381982062732,-0.1138400190437197,-0.022555135817601185,0.11605293657475842,0.7173429786035538,0.7729877575872778,0.011953610335494726,-0.010134731744611226,1.020858736144055,191.03949077162298,0.711683875071592,100.03999999994825,0.711683875071592,7814.525037910112,13644.147152078194,0.0,0.006185084582948864,0.38157966891862755,0.170824910213579,0.15840149295866737,0.9353790110298869,-1.6562298650791007,0
square,300.6,232.9,CD,0,pid,22.55,1.497029122926113,4.516191803822165,-0.0033441914893223472,0.025566914996532145,0.02578470009825897,1.0433209380086694,1.073271989964557,0.08770006447164802,-1.7588555664710666,14.981813119148422,236.72375028409803,0.8752419565976542,0.0,0.8752419565976542,4879.203735510625,4476.722409703651,0.0,0.007572727918568075,0.7621784148682036,0.1618618497510882,0.0,0.0,0.0,0
square,300.6,232.9,CD,0,mpc,37.88,2.9607953936561784,6.655075225560019,1.2650758726358835,-2.3161285609964057,2.639103725621394,0.8421417187581783,1.0451020113050884,0.0168856137402395,-0.025783950232753355,0.764582168227697,749.7501823660695,2.817328598283288,260.1160000005139,2.817328598283288,7561.310447975498,12595.65985782649,0.0,0.04487964527413112,0.5157049318205769,0.1686867078412979,0.0,0.0,0.0,0
square,300.6,232.9,CD,0,dobmpc,49.22,1.060304616962127,5.120611780500182,-0.11262078879348174,-0.022396783606978443,0.1148262077419778,0.71701116833545,0.772629152471632,0.011974532289938465,-0.009892667365922463,1.020801002399771,190.774128855223,0.7107641387398649,100.03999999994825,0.7107641387398649,7799.823990327444,14017.766468128299,0.0,0.005623069956179393,0.3808078066243205,0.17086077699935662,0.1661727946171072,0.9279468687297031,-1.6414338855529031,0
square,300.6,232.9,CW,0,pid,33.69,11.520270798737636,70.58275519953874,1.0060728481782746,-2.037354931481695,2.272223072824129,7.307580366175821,8.611208438741592,6.093165497814497,-2.7121269982968523,79.1544933820546,1784.317891200064,6.9182005152904456,261.3660000005199,6.9182005152904456,12454.930559013059,7320.27938810565,0.0,1.4317896298527069,6.275100530463119,0.23848611111056445,0.0,0.0,0.0,0
square,300.6,232.9,CW,0,mpc,48.94,7.842441807374067,21.290186656215834,1.6405992347804408,-3.3100425537853035,3.6943128666954697,3.655138669799782,5.873321653847268,0.9442861781300543,-0.014925818765775681,1.3838685598662954,1771.7162567359608,6.795367843835047,263.3660000005294,6.795367843835047,13604.715114607256,16459.985198394013,0.0,0.23689929915000751,3.534997260411555,0.16653086842079945,0.0,0.0,0.0,0
square,300.6,232.9,CW,0,dobmpc,60.26,1.972232598987154,13.061949590732395,-0.2211268344516511,-0.05842153102870472,0.2287141276842028,1.6275001191426859,1.0902452175982347,0.5227533016175347,-0.09728330593841404,10.896186697229432,321.51287072150245,1.2239040525629523,236.01600000039883,1.2239040525629523,13948.4819602539,18664.81565854498,0.0,0.1279014274995764,1.2707994699539045,0.1815900063109245,0.24550601231017125,1.1956060052460362,-2.316946814260762,0
square,300.6,232.9,CDW,0,pid,35.12,11.307763976253312,71.22005847204038,0.9887454932825809,-1.9609742009577942,2.1961414952840976,7.289056010518941,8.361348644259557,5.9533181337012815,-2.605301616310831,77.81447619666537,1761.1812244340688,6.827074607880237,261.31600000051964,6.827074607880237,12315.0764662902,7305.6347722030505,0.0,1.3745289110808607,6.3060076116158905,0.2390556772483577,0.0,0.0,0.0,0
square,300.6,232.9,CDW,0,mpc,50.19,7.7939952351734245,21.184669772580026,1.6293426238965143,-3.26870324908718,3.652283986307618,3.657091151246953,5.833769597844795,0.943985928518707,-0.014472136301172141,1.3885449766077056,1764.501471523083,6.768142960562326,263.3160000005292,6.768142960562326,13531.301584144618,16398.013077502168,0.0,0.2323011192245325,3.537080508971619,0.16684508396669792,0.0,0.0,0.0,0
square,300.6,232.9,CDW,0,dobmpc,61.38,1.9413090439056808,12.985710120743432,-0.21710902612185706,-0.046765267133771195,0.2220885396270465,1.6089341818868084,1.0633382730215921,0.425961049441689,-0.07754687670936676,6.51304837660074,317.8871873333133,1.2097893820873955,236.01600000039883,1.2097893820873955,13833.998605854344,18784.462509258286,0.0,0.1264197851179927,1.2549185621630357,0.18139485093652505,0.24824616018300816,1.1875021726258688,-2.2961930992747965,0
square,214.8,239.0,NONE,0,pid,21.58,1.3788558810501343,4.010044376695693,-0.0013524868919072574,0.0195567588238046,0.0196034700113332,0.9750427392392945,0.9747568421543861,6.898214597491063e-15,-3.184093700440171e-14,8.697195241071757e-13,193.0138569163054,0.7209046426787425,0.0,0.7209046426787425,4080.0225794984176,4415.064585107648,0.0,0.005625057382836308,0.6982688493742986,0.1611912147273503,0.0,0.0,0.0,0
square,214.8,239.0,NONE,0,mpc,36.24,1.0614574534129535,5.405300354595579,0.024027769113776083,0.014392764794069318,0.028008665926857943,0.7034057260104383,0.7944355383885079,0.016867219840725374,0.005974931294038044,1.1775392647351526,177.9331330178551,0.6646037027760727,206.71600000025893,0.6646037027760727,7431.37519171417,14823.713662379228,0.0,0.008677725974771806,0.3552908711470666,0.16724476784174053,0.0,0.0,0.0,0
square,214.8,239.0,NONE,0,dobmpc,47.52,1.0628407557587765,5.400553933657738,0.024449601337720995,0.014251330449155272,0.028299883836237005,0.7038946725504039,0.7958403600169464,0.014567033487265596,0.005745217758221881,1.1637878588240687,179.7208718858666,0.6712137089997963,206.71600000025893,0.6712137089997963,7423.933623964133,14933.933606072778,0.0,0.007843496555147798,0.352603202440668,0.16902462805147137,0.17352434089048846,-0.00034971241795219614,0.0002136886704104977,0
square,214.8,239.0,C,0,pid,22.0,1.502349476921446,4.3753506798683235,0.003315753348433129,0.02179616080948926,0.022046923737808886,1.0702082718077213,1.0541452171850771,0.08090503793638897,-1.5051725407087349,10.213478643941485,236.9816144965124,0.8743655502918143,0.0,0.8743655502918143,4882.443204942661,4428.448690843909,0.0,0.009247777585004004,0.7540609778140572,0.1595011611498405,0.0,0.0,0.0,0
square,214.8,239.0,C,0,mpc,36.8,2.9223462875416386,6.681932205991265,-2.152013290891823,-1.4305371831769789,2.5841048424216417,0.9645122402213522,0.9655185788707563,0.013555666217683013,-0.010667846764577094,1.016030573947048,749.2319698473981,2.7929226895607777,253.56600000048263,2.7929226895607777,7603.832904578681,13166.569691771334,0.0,0.037431704097807515,0.5611848166007798,0.1717055471551883,0.0,0.0,0.0,0
square,214.8,239.0,C,0,dobmpc,47.9,1.1114888193796117,5.315573699166021,-0.025610606045403134,0.1372771517762821,0.13964569288675263,0.7357287632158095,0.8213462503968698,0.01154563569467764,-0.005785254309375547,1.2721100084266286,195.7198655005534,0.7334902582188301,206.71600000025893,0.7334902582188301,7859.412338265901,13674.37571628918,0.0,0.007450232254604721,0.3985465381519979,0.16892002025082142,0.17024958027332743,-1.558766433814508,-1.0517853529371444,0
square,214.8,239.0,CD,0,pid,22.85,1.4997751051235142,4.384671111210618,0.0034392777839799345,0.02171850812327072,0.021989138836615546,1.0683580012800526,1.0523559401753588,0.07980945288511435,-1.5024567117264789,12.652838201624894,236.35809754036467,0.8723251409999991,0.0,0.8723251409999991,4867.507722641941,4462.866982636687,0.0,0.006301470136102269,0.7521649964188899,0.15958549791591087,0.0,0.0,0.0,0
square,214.8,239.0,CD,0,mpc,37.63,2.90138977913038,6.797109395932101,-2.134000410830696,-1.4168502639722578,2.5615273615450285,0.9641215481943796,0.9628654458467565,0.013575634600320984,-0.010658642365737391,1.016720561045585,743.1221584086044,2.7709062234584017,253.5160000004824,2.7709062234584017,7575.059679299321,13146.777695574572,0.0,0.08028837084852938,0.5591328857893793,0.1721969508549063,0.0,0.0,0.0,0
square,214.8,239.0,CD,0,dobmpc,48.81,1.1110049000807758,5.314411049771931,-0.02533637102087921,0.13661231550959108,0.13894191752455307,0.7354453430283814,0.8210646618725965,0.011582247471718217,-0.005539650380567487,1.2629203534188287,195.47886083939215,0.732568629874331,206.71600000025893,0.732568629874331,7855.693438877058,14091.645785172168,0.0,0.006812658684699214,0.3980585433515471,0.16891542517931202,0.1761205037299107,-1.545517086736966,-1.0421847125196477,0
square,214.8,239.0,CW,0,pid,33.93,10.995331340800384,50.78172450710154,-1.4531490910548888,-1.7773552990023231,2.2957861702966342,6.274203916247941,8.732756859755163,6.720125433713305,-3.8285560911855145,63.36173950294477,1791.5232191633077,6.943605411905473,261.2660000005194,6.943605411905473,10791.079853831123,7172.746875400206,0.0,0.9346367764809949,5.057326381787135,0.22288410715981416,0.0,0.0,0.0,0
square,214.8,239.0,CW,0,mpc,48.89,7.710937916100955,26.6410934182721,-2.527015772004073,-2.3388704584575617,3.443272242127077,3.2516100781989654,6.085184607874721,0.9465570162386728,-0.006870784511226308,1.521420058929061,1636.1578756294687,6.271266304554923,262.1660000005237,6.271266304554923,13541.37004684457,16181.228778428173,0.0,0.3079192188406049,3.0465797640216903,0.16936762509157333,0.0,0.0,0.0,0
square,214.8,239.0,CW,0,dobmpc,60.92,2.4862917879711866,25.268406645366753,-0.3479219940439678,0.24626421809252466,0.42625787858085784,2.1084505566587417,1.2467507072410864,0.3007737066240167,-0.028799208690041003,5.70006447275233,330.3861073835331,1.2566279324720437,209.56600000027254,1.2566279324720437,14480.101979211555,19516.523416095824,0.0,0.20736867492022382,1.714920672946237,0.18463182690669971,0.2712358380601394,-1.7946719218781402,-1.6235028912061993,0
square,214.8,239.0,CDW,0,pid,35.15,10.506304210954173,50.89870179126503,-1.4395531180401537,-1.7027981892635868,2.2297611650171145,6.088404725755822,8.26691727401993,6.352265577622096,-3.962555730630937,63.63303905283712,1727.3844308600203,6.6907589829915235,261.3660000005199,6.6907589829915235,10617.98672955787,7057.739356070515,0.0,0.8379337091489764,4.906763397612219,0.22348227740071122,0.0,0.0,0.0,0
square,214.8,239.0,CDW,0,mpc,50.39,7.673882820470528,26.024445389675872,-2.503290461139933,-2.3129319635852488,3.408242567806537,3.2292433280649515,6.069954503079263,0.9463285082809216,-0.006830766673870672,1.5206952900789132,1631.893800504538,6.255419710482217,262.1660000005237,6.255419710482217,13490.790035773643,16153.433651659258,0.0,0.2528860038478977,3.026511907637374,0.16966803870298364,0.0,0.0,0.0,0
square,214.8,239.0,CDW,0,dobmpc,61.59,2.4504369443478167,24.506178448132605,-0.34192751116890313,0.24674635267215012,0.42166122118493354,2.0759211147004635,1.2318257012720106,0.3079208109969107,-0.029237336378197646,6.1682092759554035,328.58372873246157,1.2496154814708191,209.56600000027254,1.2496154814708191,14377.608170002737,19614.293919941727,0.0,0.19667716406822602,1.6865599359179124,0.1847163975329066,0.274584072038747,-1.778234492123084,-1.6087210367434297,0
square,104.0,10.8,NONE,0,pid,21.39,1.3788558810501343,4.010044376695693,-0.0013524868919072574,0.0195567588238046,0.0196034700113332,0.9750427392392945,0.9747568421543861,6.898214597491063e-15,-3.184093700440171e-14,8.697195241071757e-13,193.0138569163054,0.7209046426787425,0.0,0.7209046426787425,4080.0225794984176,4415.064585107648,0.0,0.005625057382836308,0.6982688493742986,0.1611912147273503,0.0,0.0,0.0,0
