t,px,py,pz,qw,qx,qy,qz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cur_x,cur_y,cur_z,wav_x,wav_y,wav_z,kick_x,kick_y,kick_z,u0,u1,u2,u3,u4,u5,dist_on
28.969999999994823,0.028344322391651813,-0.05971201601630641,0.001095510427326619,0.9991320321599709,0.0010237806608657768,0.041641784634158255,-0.00030977012067345117,0.0020270166744247534,0.08330824618335866,-0.0005355959321510599,-0.002738163284140374,0.051007911862298465,0.022321524155453583,-0.006273569658502192,0.12067939089184596,0.00416612923636234,0.2,0.0,0.0,0.02787375766234007,0.010101939851903526,0.041546074841966416,0.0,0.0,0.0,-0.09028328060784474,-1.1559783225065678,1.3391299407510302,-0.09286603484533029,-0.6425090760779496,-1.801284518454025,1.0
29.003999999994804,0.028244365629985394,-0.05793517626923367,0.0018565353260386831,0.9990432783607112,0.0009215789808141491,0.04372211830510885,-0.00023457489237963718,0.0018278718330288146,0.08747251497060402,-0.00038960374323667975,-0.003163631301455062,0.05355333015688723,0.022431867686375694,-0.006151315763021423,0.12474374924468515,0.0038878606668971433,0.2,0.0,0.0,0.026385964626556464,0.011181398992667693,0.04377507423326042,0.0,0.0,0.0,-0.21593884531497387,-0.988985479978393,1.1869598570171993,0.017966694686121554,-0.8067053698461386,-1.707692677777186,1.0
29.037999999994785,0.028130540532962475,-0.056081472718660035,0.0026196069103074583,0.9989470861294866,0.0008215659580716039,0.04586956590600015,-0.00016451863421859317,0.0016331822886930612,0.0917715715216425,-0.0002543915695326845,-0.0035706425171850294,0.05560896830490299,0.02245625108632011,-0.0059863106239059025,0.12860308304319065,0.0035705983349398705,0.2,0.0,0.0,0.02478375409365626,0.012210825728316438,0.04592994391058481,0.0,0.0,0.0,-0.21593884531497387,-0.988985479978393,1.1869598570171993,0.017966694686121554,-0.8067053698461386,-1.707692677777186,1.0
29.071999999994766,0.028002437615787773,-0.05416256510338896,0.003382615803127998,0.9988431557063276,0.0007244389952458505,0.04808134310184521,-9.966087955294976e-05,0.0014442966174875837,0.09619989574128181,-0.00013002838021005026,-0.00397600096390648,0.05725147936355998,0.022401499186870875,-0.005780249709559008,0.13227595580404358,0.003268002969931319,0.2,0.0,0.0,0.023068838719124192,0.013185992279318897,0.04800108352680868,0.0,0.0,0.0,-0.325159084970958,-0.8360520616167932,1.0436464758989654,0.1175668163273133,-0.9556500134269322,-1.6223170958154118,1.0
29.105999999994747,0.02786029345757003,-0.052192550916770115,0.0041427808809308565,0.9987312380003334,0.0006308515154125348,0.050353894148658034,-4.015910502601034e-05,0.0012624602055726253,0.10075042528526641,-1.6769684110219247e-05,-0.004401220418648163,0.05860392233804349,0.022285447588705667,-0.005535832728027972,0.1357775402912281,0.0029688789346652665,0.2,0.0,0.0,0.021243597076070323,0.014102964146856528,0.0499789581864184,0.0,0.0,0.0,-0.4188082578451944,-0.6964251038954083,0.9090925805771899,0.20614284184606774,-1.0893985732114981,-1.544321207238712,1.0
29.13999999999473,0.02770430805703221,-0.05018422939169592,0.004897368796759693,0.9986111129062042,0.0005414284046104816,0.05268350629805659,1.4130028021126786e-05,0.0010888864140226133,0.1054157845611858,8.57454814256718e-05,-0.0048140991769783665,0.05958651169058438,0.022087100619304727,-0.00525617537224808,0.13903261768046063,0.00266888161702448,0.2,0.0,0.0,0.0193110885567828,0.014958126540019332,0.051854167304708765,0.0,0.0,0.0,-0.4188082578451944,-0.6964251038954083,0.9090925805771899,0.20614284184606774,-1.0893985732114981,-1.544321207238712,1.0
29.17399999999471,0.027534033811800637,-0.048147088045794546,0.005644084582481496,0.9984825771231924,0.00045673385921978,0.05506660134740974,6.317953932445285e-05,0.0009246475646720393,0.11018886896854847,0.00017754565498981578,-0.005214862793772631,0.06020299527987311,0.021802369674324282,-0.004944097056112184,0.1420364253787534,0.0023897995753578453,0.2,0.0,0.0,0.017275058363637314,0.015748208361059935,0.05361751411876851,0.0,0.0,0.0,-0.49777108182308516,-0.5693951719005753,0.783217563262784,0.28395066232709254,-1.2080229548532098,-1.4728812130756075,1.0
29.20799999999469,0.0273497563624255,-0.04609245886923536,0.006380104001251646,0.998345501925069,0.00037728317086431197,0.057498738852596,0.00010711559707082832,0.0007707322478978626,0.11506084750356121,0.00025897576438812034,-0.005634543100458958,0.06058414608103707,0.021450687336627163,-0.004603212551296372,0.14481925049238661,0.0021071222152486656,0.2,0.0,0.0,0.01513992417681356,0.016470296192623395,0.05526006127772267,0.0,0.0,0.0,-0.5629551613834658,-0.4542931603688398,0.6659528362314405,0.35129736515076515,-1.3116187436484272,-1.407186911160671,1.0
29.241999999994672,0.027151843244851717,-0.044030823908842484,0.0071026270168171955,0.9981998076544946,0.0003035446366646922,0.059975248844132516,0.00014623702357099622,0.0006280559058411973,0.12002242897769838,0.00033073721368567446,-0.0060476098557724015,0.06068998587232397,0.021018999664533394,-0.004237439339370069,0.1473159839637561,0.001836880590248272,0.2,0.0,0.0,0.0129107710793595,0.017121854600895624,0.05677319987610438,0.0,0.0,0.0,-0.5629551613834658,-0.4542931603688398,0.6659528362314405,0.35129736515076515,-1.3116187436484272,-1.407186911160671,1.0
29.275999999994653,0.026939892615592227,-0.041969819275725975,0.007809213488821747,0.9980454367524826,0.0002359018893343505,0.06249174308256932,0.00018048364661760942,0.0004973234109904713,0.12506488602328303,0.0003928136517476709,-0.0064357543658739805,0.060483948654562456,0.020499297502599823,-0.0038502684623119704,0.1494958988639982,0.001602106217292364,0.2,0.0,0.0,0.010593337452503342,0.017700743450887606,0.05814871675833552,0.0,0.0,0.0,-0.6152897925005897,-0.3504882909079522,0.5572352212009518,0.40854464673288604,-1.4003190332158844,-1.3464504998773292,1.0
29.309999999994634,0.02671425350534813,-0.03991827356608475,0.00849707089184084,0.9978824277104318,0.00017469271845074069,0.06504295341815494,0.00021014240767012628,0.0003791905551200247,0.13017772620522644,0.00044589267708573127,-0.0068406565586768804,0.06009293205742813,0.01990923824147378,-0.003445714376455273,0.1514076047072376,0.0013577407653686197,0.2,0.0,0.0,0.008193986838689726,0.018205225970058858,0.05937884680289171,0.0,0.0,0.0,-0.6557233735981762,-0.25738650919234457,0.4570006777200395,0.4561108922776276,-1.4743000985731884,-1.2899088342726965,1.0
29.343999999994615,0.026475482043181554,-0.03788448070211897,0.009163447669330027,0.9977108877013381,0.0001202013503795559,0.06762332873882185,0.0002356355750127814,0.0002742293719886928,0.1353498867852548,0.0004909392502599242,-0.007244549584292968,0.05950255015962893,0.01924110971422755,-0.0030279716758964638,0.15300002238459157,0.0011236993808105963,0.2,0.0,0.0,0.005719683123428236,0.018633981170220637,0.060456335272664787,0.0,0.0,0.0,-0.6557233735981762,-0.25738650919234457,0.4570006777200395,0.4561108922776276,-1.4743000985731884,-1.2899088342726965,1.0
29.377999999994596,0.026223302571512976,-0.03587445600577584,0.009805845221158953,0.9975309491683219,7.261109893589524e-05,0.0702277309711045,0.0002568688846116819,0.00018274484575113746,0.14057112903787197,0.0005278748592533306,-0.007609225828107537,0.058657849565582565,0.01848973022202364,-0.0026007356836297594,0.15421534520940486,0.0009421353863054906,0.2,0.0,0.0,0.003177957871940456,0.01898611260009552,0.061374495611023025,0.0,0.0,0.0,-0.6852201836029608,-0.1744273009664704,0.36517866865028886,0.49447040434065276,-1.5337960614928905,-1.2368358528504113,1.0
29.411999999994578,0.025958124786399802,-0.033894804873124525,0.010421587303522963,0.9973428550801493,3.2066510179242366e-05,0.0728502108093987,0.0002741848655636213,0.00010502624067903347,0.1458295827225593,0.000557502263876393,-0.007987529520520923,0.05767357796039305,0.017667421085224316,-0.0021679355475134913,0.15512250086522147,0.0007461469586543105,0.2,0.0,0.0,0.0005768686875989921,0.019261149888839972,0.062127254126216634,0.0,0.0,0.0,-0.7047552897916217,-0.10108137093240771,0.2816862581176745,0.5241518915984228,-1.5790994792750837,-1.186542414868972,1.0
29.44599999999456,0.025680693317119977,-0.03195179804002487,0.011008098831493307,0.9971469332693155,-1.3373297444293464e-06,0.07548450489931503,0.00028807970259860473,4.129466552945075e-05,0.15111274106263836,0.0005809339396005752,-0.008370286654165893,0.05655056155799334,0.016769034169893414,-0.001733564429077308,0.1556874674996697,0.0005502312930444505,0.2,0.0,0.0,-0.002075042762710985,0.019459052122137555,0.06270919986495847,0.0,0.0,0.0,-0.7047552897916217,-0.10108137093240771,0.2816862581176745,0.5241518915984228,-1.5790994792750837,-1.186542414868972,1.0
29.47999999999454,0.025390931479877612,-0.030049998039275473,0.01156295260141491,0.9969435370695101,-2.7611620461859544e-05,0.07812486197053778,0.0002984543792070089,-8.525104638639195e-06,0.15640911652248646,0.0005980706988689162,-0.008699126322892822,0.05523198066463614,0.015799320398824927,-0.0013011004728342773,0.155826452939235,0.0004219730760743805,0.2,0.0,0.0,-0.004768798987762402,0.01958020666086843,0.06311562654677026,0.0,0.0,0.0,-0.7153090778950356,-0.03684718025814798,0.2064230891394206,0.5457345588173756,-1.6105732354699456,-1.138388606319412,1.0
