scenario,direction_deg,mode,seed,controller,wall,radial_rms,radial_max,dc_ex,dc_ey,dc_radial,std_x,std_y,depth_std,pitch_mean,pitch_max,IAE,IAE_norm,settling_time,ss_error,control_effort,slew,sat_freq,band_dc,band_wave,band_high,est_err_rms,w_x,w_y,n_fail
square,300.6,CW,0,mpc,12.81,7.340462238975573,21.153463970543633,2.0231837841679963,-2.436232745968085,3.1667811129043204,6.3527548124317805,1.8698635131751244,0.9002045917316693,-0.028919677459667635,0.49831208814974365,802.7544399621636,6.220662153214015,126.87199999988572,6.220662153214015,4376.726113484615,3319.2173503977265,0.0,6.86907218562259e-17,6.1590163817310515,0.18951779020276222,0.0,0.0,0.0,0
square,300.6,CW,0,dobmpc,101.79,3.5409009581759325,22.626669115017133,0.1591397388959263,-0.013511228826528374,0.15971227191504858,2.386598409387063,2.610865683661668,1.216502526386647,-0.04463238933958668,28.989888563555628,241.1911279858433,1.8549699466643816,128.26599999988434,1.8549699466643816,8037.037098266373,9994.038872484798,0.0,1.4772198248650732e-17,1.8912171188615896,0.19384487772915687,0.3412956003535502,1.3311717696329401,-1.784036990556258,1
square,300.6,CDW,0,pid,10.15,50.9601882743773,170.4094832245519,16.452330850199953,0.3861716533840771,16.456862366511988,46.42570172202897,13.067772940591698,4.155075559456669,-2.1081455117518475,29.965340456080977,5509.936784022618,42.45300528851049,0.0,42.45300528851049,1483.232802400263,777.031333028227,0.0,4.0180379236329987e-16,37.43865894786815,1.9704389671080924,0.0,0.0,0.0,0
square,300.6,CDW,0,mpc,12.89,7.4108683419951085,21.65564591167149,2.0855912327916384,-2.4936375996974576,3.250833626767485,6.390317707650784,1.875337278664276,0.9005444625387238,-0.029081297638932718,0.5131852816092234,809.6489792584091,6.279343402241108,126.9239999998856,6.279343402241108,4402.336505693487,3329.4510369856116,0.0,4.475976069341172e-16,6.190321901039187,0.18997682759590104,0.0,0.0,0.0,0
square,300.6,CDW,0,dobmpc,89.57,2.9576787149990666,16.70173401498507,-0.1021197241004676,-0.10974670496575906,0.1499092302068054,1.7205164084585223,2.401085981817878,0.9295752065455205,-0.07547287073039266,5.359630051944675,220.38598177922387,1.6885222118062178,127.91199999988329,1.6885222118062178,6169.295774968996,7550.340181513571,0.0,2.5297389500814376e-17,1.3556657841672461,0.19255405737904485,0.24933604007975602,1.3746366251119932,-1.8194766911764226,0
square,214.8,NONE,0,pid,5.7,17.76738697873636,25.30452734674842,0.6062865069265158,0.6546572001917262,0.8922776351809037,15.78886919773798,8.099104279526669,2.1998485676614492e-14,-2.920314118676245e-14,5.809915334772635e-13,2246.6717008306837,17.05858767087003,0.0,17.05858767087003,545.3782870952491,441.9946949617568,0.0,4.2950166407952e-16,6.789281158006743,0.680164668706876,0.0,0.0,0.0,0
square,214.8,NONE,0,mpc,8.39,2.127458499107091,7.725652129171362,-0.0056970367680208925,0.15814915940793559,0.1582517388510243,1.3497798194223636,1.6368049644517075,0.08089464168526986,0.025922830943219382,2.0311857342954625,152.20544332697656,1.1481451076709628,127.80799999988353,1.1481451076709628,2742.8499608615475,5012.150560982946,0.0,5.4657133520007703e-17,0.9946785081313735,0.18350211230006538,0.0,0.0,0.0,0
square,214.8,NONE,0,dobmpc,95.19,2.1601268291648257,7.735524518519401,-0.004962884411233643,0.15899415950205525,0.1590715970167027,1.377701301379848,1.6561350395654675,0.0803618444683965,0.02563267825841518,2.0034089642123103,154.84848689656144,1.1681331390664178,127.85999999988341,1.1681331390664178,2780.3863863738825,5097.569448135864,0.0,3.6468864426356495e-17,1.022987256944468,0.18305010096958654,0.17851483064260823,-0.0011820943801589174,-0.0008149104769759236,0
square,214.8,C,0,pid,5.83,23.238582297572222,37.339656271605875,0.8328620011315735,0.5687516420966462,1.0085323709809817,21.09294173747847,9.700638046904915,0.5069720045400594,-2.4187571748458097,15.216285685666083,2974.486758455795,21.99591148794898,0.0,21.99591148794898,972.0328195667139,482.70022951415615,0.0,5.665138028357556e-16,9.068960017876881,0.3987564090117611,0.0,0.0,0.0,0
square,214.8,C,0,mpc,8.41,3.386264525629813,8.4575126631122,-2.199066733458584,-1.3162231627958558,2.5628768820379437,1.4197866858909391,1.697838417406436,0.07505136282898611,0.009541144157323234,1.946655208320048,413.19586240658987,3.077021837510535,128.01599999988315,3.077021837510535,2703.9727224848502,3472.281303822003,0.0,4.2996329527479037e-16,1.0309483886230708,0.18291442177543635,0.0,0.0,0.0,0
square,214.8,C,0,dobmpc,93.09,2.151529528108995,7.51838357821471,-0.069183121315302,0.27794262079830956,0.28642347098511445,1.395971445986764,1.6119257512625624,0.08014785272783857,0.017865784652474567,2.1643154509989286,154.50785431798676,1.1637898924634142,127.91199999988329,1.1637898924634142,2740.807620816371,3486.5544979732877,0.0,1.994246763567849e-17,1.0443040822964225,0.184635496617498,0.11941179794906076,-1.575306645411188,-1.0710753419854806,0
square,214.8,CD,0,pid,6.15,23.48381417313855,37.83095827725043,0.7663832033691758,0.5452181871919798,0.9405349999076632,21.326952837060485,9.78601066411894,0.5447821687967952,-2.4911980872900377,16.99871949786435,2991.0528870585545,22.159230202573475,0.0,22.159230202573475,988.7033789982087,488.47669619667084,0.0,7.127585654973978e-16,9.06073145294541,0.43215630544097916,0.0,0.0,0.0,0
square,214.8,CD,0,mpc,8.78,3.437922941181073,8.541748761777356,-2.2535994330853333,-1.3483690497233953,2.626177735617776,1.4249711486360621,1.7005769244581175,0.07495488119099598,0.009517922413979845,1.9462035651850957,419.4461210367608,3.132901376342862,128.01599999988315,3.132901376342862,2718.350829426641,3483.7069237801807,0.0,1.3636585508285706e-16,1.0293343887912023,0.18264070318952255,0.0,0.0,0.0,0
square,214.8,CD,0,dobmpc,78.61,2.152769757720133,7.521786536160834,-0.07024154433547142,0.28083185534592203,0.2894829969577918,1.396359505904479,1.6126987798398478,0.08004233939757016,0.017477039168059847,2.176729316173783,154.77929167717846,1.1659883880491833,127.91199999988329,1.1659883880491833,2755.856085439239,3695.6110915971867,0.0,9.601928861622976e-18,1.0448094050213637,0.1846304431569742,0.1310635613700658,-1.6155269266195458,-1.0949656998871133,0
square,214.8,CW,0,pid,9.87,42.50340060552386,87.45366948789646,0.11250189594362299,0.5191004807578803,0.5311515656702634,40.6226098613208,12.492418064684422,3.0670899785094243,-0.08845694011725025,26.623918291188854,5081.991154592789,37.104945677547,0.0,37.104945677547,1549.1506051575045,741.843096041473,0.0,2.8362620637409406e-16,36.81816439829771,0.3000745917208007,0.0,0.0,0.0,0
square,214.8,CW,0,mpc,17.56,9.268691159237965,33.56701960650334,-4.166452559776087,-1.7115572012665468,4.504304051246106,7.715743275439907,2.467222431554922,1.4637748883670971,-0.6352256184379123,53.73222006303636,938.2758640387351,7.121016656120959,0.0,7.121016656120959,8164.599799550637,7926.51654875685,0.0,5.901493200335968e-16,7.396594679924237,0.1885295270384245,0.0,0.0,0.0,1
square,214.8,CW,0,dobmpc,78.81,2.958972076900608,16.892642234483905,-0.299310163690635,0.4237107439829694,0.5187652346245999,2.0087092964613498,2.1098543422549647,1.4586670461690578,-0.27173426370612014,29.74751511428064,232.114148315235,1.7198425130811146,128.0659999998834,1.7198425130811146,5933.002000894176,5918.7623099584425,0.0,2.0681077548111022e-17,1.5974965860692076,0.19334183561440887,0.2397966047191147,-2.4085259645350066,-1.0894902734946168,0
square,214.8,CDW,0,pid,10.15,42.428221658643515,87.72152273427429,0.3020919749607513,0.49382468094543547,0.5788975529802733,40.5723443769747,12.397731344657771,3.1099026329978514,-0.005747343025692041,26.813012887320514,5071.623810187287,37.06129496529022,0.0,37.06129496529022,1564.7871839750555,743.0343546203819,0.0,1.329497842378566e-16,36.80626928133373,0.26602185469908307,0.0,0.0,0.0,0
square,214.8,CDW,0,mpc,15.91,9.019864687217998,32.23461487485495,-4.169445099907508,-1.585385625138337,4.460686048304454,7.631549963759065,1.7943478215867898,0.9382364626896128,-0.16765844566918178,15.686340498580263,926.8292875790835,7.03535681809129,0.0,7.03535681809129,6630.728349259217,6142.48008910987,0.0,7.748017981417308e-16,7.340162437929649,0.19011262640430682,0.0,0.0,0.0,2
square,214.8,CDW,0,dobmpc,93.12,3.002566869235774,17.266499788618344,-0.31300577401376084,0.4373345754559827,0.5378049325315064,2.0380903436412847,2.1383080718019207,1.4717976176043592,-0.2766997586429149,29.652133021668273,234.12845788089172,1.7382665165429603,128.0659999998834,1.7382665165429603,6002.848123915231,6079.795015809117,0.0,1.1116079182109676e-16,1.626725274637678,0.19303021949407861,0.2461175353334172,-2.4648410376816985,-1.1134046459994533,0
square,104.0,NONE,0,pid,5.67,17.76738697873636,25.30452734674842,0.6062865069265158,0.6546572001917262,0.8922776351809037,15.78886919773798,8.099104279526669,2.1998485676614492e-14,-2.920314118676245e-14,5.809915334772635e-13,2246.6717008306837,17.05858767087003,0.0,17.05858767087003,545.3782870952491,441.9946949617568,0.0,4.2950166407952e-16,6.789281158006743,0.680164668706876,0.0,0.0,0.0,0
square,104.0,NONE,0,mpc,8.31,2.127458499107091,7.725652129171362,-0.0056970367680208925,0.15814915940793559,0.1582517388510243,1.3497798194223636,1.6368049644517075,0.08089464168526986,0.025922830943219382,2.0311857342954625,152.20544332697656,1.1481451076709628,127.80799999988353,1.1481451076709628,2742.8499608615475,5012.150560982946,0.0,5.4657133520007703e-17,0.9946785081313735,0.18350211230006538,0.0,0.0,0.0,0
square,104.0,NONE,0,dobmpc,78.62,2.1601268291648257,7.735524518519401,-0.004962884411233643,0.15899415950205525,0.1590715970167027,1.377701301379848,1.6561350395654675,0.0803618444683965,0.02563267825841518,2.0034089642123103,154.84848689656144,1.1681331390664178,127.85999999988341,1.1681331390664178,2780.3863863738825,5097.569448135864,0.0,3.6468864426356495e-17,1.022987256944468,0.18305010096958654,0.17851483064260823,-0.0011820943801589174,-0.0008149104769759236,0
square,104.0,C,0,pid,5.86,21.033748624694752,33.45706177912596,0.6455527885059777,1.0457537835647424,1.2289586561751447,17.89534470943522,10.984756690921717,0.5816735853478644,-2.286272886559362,18.558804612024574,2669.1781213638665,20.2686902385336,0.0,20.2686902385336,969.2892525801847,491.1727549400622,0.0,6.130462273190053e-16,8.387375509715223,0.5164649943140761,0.0,0.0,0.0,0
square,104.0,C,0,mpc,8.45,3.707091707290402,10.517568917967337,-0.6023662598273613,2.880715082685751,2.9430196225291425,1.4799572954451405,1.7002619890265132,0.07973951295272724,0.013278980841174804,2.1864903561474205,430.1634979766577,3.2915238120069357,128.36599999988482,3.2915238120069357,2750.6837804738952,3471.518519975765,0.0,3.434536092811295e-17,1.129636327905804,0.18586687349207318,0.0,0.0,0.0,0
square,104.0,C,0,dobmpc,89.85,1.9868207170611243,5.693941921458212,0.1223247781195576,0.04310409770384746,0.12969701068591297,1.3843707558636813,1.419208532059978,0.005635728983342203,-0.022778227295149407,0.118067183818058,151.0024300667147,1.1335373343139423,127.49599999988426,1.1335373343139423,2178.525700634858,2184.4497742219282,0.0,1.6988027985948342e-17,1.0375307059611223,0.18526263775564866,0.15603738413154492,-0.43775639105471786,1.9669386592798943,0
square,104.0,CD,0,pid,6.15,21.330497868653303,33.31554149799127,0.6231392331080532,1.1009409923627544,1.2650587229465593,18.085030493953163,11.23928101725836,0.7180311015527606,-2.286261607080822,19.38870671548193,2704.8555284194044,20.56608850598262,0.0,20.56608850598262,992.475403611573,510.0203339936268,0.0,1.705450287806727e-15,8.374903870056222,0.5263448822319353,0.0,0.0,0.0,0
square,104.0,CD,0,mpc,9.16,3.7720894140255528,10.609222782359245,-0.6160072268745165,2.9522393662774755,3.0158219740826984,1.4833772137896253,1.7126203343570658,0.07968903809554541,0.013290253387700433,2.196516369932896,437.7285592760684,3.35609712629861,128.36599999988482,3.35609712629861,2772.8183256791817,3484.0280205070894,0.0,1.329497842378566e-16,1.132649485515635,0.18590039787946414,0.0,0.0,0.0,0
square,104.0,CD,0,dobmpc,71.23,1.9880953796977283,5.696430380506028,0.12526833910399582,0.04337688714379188,0.13256587464411398,1.3846077386714126,1.4204967221597282,0.00558851913877817,-0.023401680588413524,0.12201815111703124,151.25600828606125,1.1357156626582794,127.49599999988426,1.1357156626582794,2201.476243382852,2380.3392307837935,0.0,1.6618723029732074e-17,1.0380214492093962,0.18527946545695842,0.16756442118651352,-0.44789805593009097,2.02007300136621,0
square,104.0,CW,0,pid,9.85,45.015794013079734,87.37015911430716,1.9099518640698951,0.9163931941993924,2.118417477608942,41.459269919196636,17.408703449303268,4.732732411652356,-0.9963904205690808,33.75921385456849,5232.779386318041,39.77286548712479,0.0,39.77286548712479,1668.6629474961203,793.1099263707281,0.0,8.89286334568774e-16,37.30039614454538,1.3277896907539497,0.0,0.0,0.0,0
square,104.0,CW,0,mpc,16.66,8.18056299331935,36.612439557350065,-1.6244110536442993,2.7994041456065952,3.236568374318883,7.2628149525618415,1.922954760484237,1.6750376570793424,0.05629277395111158,35.62975972577514,870.2688668395675,6.676146939149434,132.31599999990368,6.676146939149434,8975.017878533527,8487.573032169039,0.0,2.9544396497301465e-17,6.96813481999242,0.18546319931390715,0.0,0.0,0.0,2
square,104.0,CW,0,dobmpc,99.19,2.3607686628308917,11.825996608153169,0.08468322355999698,0.09265860103591284,0.12552635061390455,1.6814752298535303,1.6523053186669012,0.1428899749502238,-0.04603584509246269,3.3245221124905884,188.64665148128353,1.4249728505994013,127.6519999998839,1.4249728505994013,4016.059739592389,2967.058053301905,0.0,1.48645244877048e-17,1.28502894350407,0.19304677291760408,0.2093389131531943,-0.7875144620073725,2.057145198533421,0
square,104.0,CDW,0,pid,10.16,45.03751490466449,85.88792990039923,2.0259258697986735,1.13581326745399,2.3225949729653728,41.3838950062318,17.616938879743383,4.821137537141187,-1.0042827680464843,33.62253851077357,5236.3694501689015,39.812165421335685,0.0,39.812165421335685,1693.2766446045362,794.6382958974756,0.0,7.947442657774094e-16,37.29267838291587,1.3428535931714385,0.0,0.0,0.0,0
square,104.0,CDW,0,mpc,15.83,7.703375250396993,30.51933702501063,-1.4258335089654972,2.9510638558509514,3.277465343310093,6.715577576345802,1.8711571253937065,1.149706004192605,-0.3039946355630532,30.154666585254436,850.7849009051234,6.524238389088535,132.56599999990488,6.524238389088535,5896.599331029538,5469.263298347867,0.0,9.454206879136469e-17,6.510820293172165,0.21221325996297738,0.0,0.0,0.0,1
square,104.0,CDW,0,dobmpc,98.32,2.366437730167851,11.946636510016756,0.08724983475221708,0.09393101581781307,0.1282012846926872,1.681511586135134,1.660153832347599,0.14748582734321022,-0.045696582982407696,3.3875581498556717,188.9145460120213,1.4272733942460945,127.6519999998839,1.4272733942460945,4053.5776346040184,3072.771454757087,0.0,2.1696666177705763e-17,1.2853724697758393,0.1932297935160552,0.2166306492854422,-0.8023552328118525,2.111474858091868,0
square,15.5,NONE,0,pid,5.67,17.76738697873636,25.30452734674842,0.6062865069265158,0.6546572001917262,0.8922776351809037,15.78886919773798,8.099104279526669,2.1998485676614492e-14,-2.920314118676245e-14,5.809915334772635e-13,2246.6717008306837,17.05858767087003,0.0,17.05858767087003,545.3782870952491,441.9946949617568,0.0,4.2950166407952e-16,6.789281158006743,0.680164668706876,0.0,0.0,0.0,0
square,15.5,NONE,0,mpc,8.54,2.127458499107091,7.725652129171362,-0.0056970367680208925,0.15814915940793559,0.1582517388510243,1.3497798194223636,1.6368049644517075,0.08089464168526986,0.025922830943219382,2.0311857342954625,152.20544332697656,1.1481451076709628,127.80799999988353,1.1481451076709628,2742.8499608615475,5012.150560982946,0.0,5.4657133520007703e-17,0.9946785081313735,0.18350211230006538,0.0,0.0,0.0,0
square,15.5,NONE,0,dobmpc,77.24,2.1601268291648257,7.735524518519401,-0.004962884411233643,0.15899415950205525,0.1590715970167027,1.377701301379848,1.6561350395654675,0.0803618444683965,0.02563267825841518,2.0034089642123103,154.84848689656144,1.1681331390664178,127.85999999988341,1.1681331390664178,2780.3863863738825,5097.569448135864,0.0,3.6468864426356495e-17,1.022987256944468,0.18305010096958654,0.17851483064260823,-0.0011820943801589174,-0.0008149104769759236,0
square,15.5,C,0,pid,5.82,27.078584689917363,50.28137906633688,2.2581391241417355,0.8689013042714648,2.4195416467885518,25.35334226735251,9.19802168419708,1.4605142242679536,-2.3330242741114247,21.338510191189762,3195.533831999993,24.854000948985743,0.0,24.854000948985743,1048.1053934242711,571.8693200898226,0.0,2.097652151308404e-16,9.930012018612928,1.0783858847222965,0.0,0.0,0.0,0
square,15.5,C,0,mpc,8.66,3.5851829401865607,8.53552470966795,2.732484416794146,0.8336592250164799,2.856826699587835,1.4370981882474372,1.6207488147343387,0.0781327372503969,0.008810787539941254,1.964158732963525,431.12003435537076,3.2793407002886665,127.54799999988414,3.2793407002886665,2710.2268171077067,3469.591258663243,0.0,2.4743432066489974e-17,1.0083404559540443,0.17689622037960703,0.0,0.0,0.0,0
square,15.5,C,0,dobmpc,84.02,1.9275771290444337,5.651925069190322,0.01801659553251232,-0.10213069091588485,0.10370764553078113,1.385145133106302,1.3364771875739478,0.014166085923166056,-0.026663122805090547,0.11755606447898997,150.1081745271401,1.1268272334870326,120.89199999989965,1.1268272334870326,2745.627359875271,4168.48016217063,0.0,2.8528807867706727e-17,1.033966440294962,0.18329138336144873,0.21003554642536534,1.975315147564153,0.4960090259205186,0
square,15.5,CD,0,pid,6.17,27.145144964980478,52.17412787345991,0.9251487255017251,0.8847582533425852,1.2801161397136154,25.486079138605174,9.256347442668938,1.4895064628636425,-2.3102196872811307,21.65065917192606,3161.413754452174,24.598661053618514,0.0,24.598661053618514,1052.4136215405383,571.9092970427997,0.0,1.81698038458404e-16,9.387079363400373,1.036033757950897,0.0,0.0,0.0,0
square,15.5,CD,0,mpc,8.75,3.6465456664768587,8.549921144764323,2.801310202865517,0.8483359141167145,2.9269459639458133,1.448339383267201,1.6225275506812373,0.07823461505292925,0.00879439696548263,1.9646779035325381,438.5360976733491,3.3430174209197956,127.54799999988414,3.3430174209197956,2729.6423003821847,3482.5766363098683,0.0,1.551080816108327e-16,1.0153956057861453,0.17683643021747258,0.0,0.0,0.0,0
square,15.5,CD,0,dobmpc,70.51,1.92826927048983,5.65512342020724,0.018335147136947047,-0.10538018538530423,0.1069633633183558,1.3854233329769279,1.3369305916412069,0.014158484992662002,-0.02710593055908434,0.12324553776483202,150.3566779953766,1.1290392938889091,120.89199999989965,1.1290392938889091,2770.0297148106242,4356.205075781364,0.0,1.9850141396624422e-17,1.0343243786448073,0.18317120981314222,0.2169768177306142,2.02599890621752,0.5072908877207812,0
square,15.5,CW,0,pid,9.85,52.93542414019426,129.29273832464884,17.383556906942278,1.0669620428777524,17.41626994329849,47.75735021320306,14.76713143362284,6.030299832364835,-2.7522688611308794,37.29869412022242,5677.854879773552,43.96953537556013,0.0,43.96953537556013,1470.4956469497965,869.0622942909539,0.0,5.589799817289436e-15,34.451710806527664,1.8920506069422023,0.0,0.0,0.0,0
square,15.5,CW,0,mpc,12.53,9.584769141846678,29.21848397186984,4.783347987230686,0.8453863782907625,4.857478367995418,8.065269612264217,1.7955861127888808,0.9214446033972276,-0.03607071127526372,2.953501118231322,938.8651602186134,7.3109819748397324,128.0659999998834,7.3109819748397324,5001.941577854934,4842.717118105056,0.0,1.1116079182109676e-16,7.584578778129107,0.1929610270850271,0.0,0.0,0.0,0
square,15.5,CW,0,dobmpc,98.55,3.021961980860777,15.823265421840201,0.23775615583934598,-0.13228315463550772,0.27207870670051526,1.8478049977854683,2.3756776046608707,2.4906110158952934,-0.5518548608916443,22.170000964778172,237.21950822695686,1.82386465554967,127.96399999988317,1.82386465554967,8069.734759554256,12726.515130484295,0.0,3.77152686535864e-17,1.4256934063372517,0.19093345504365236,0.3276422042772778,2.609442085892443,0.5587244655159951,0
square,15.5,CDW,0,pid,10.15,53.044756743008406,131.62122152573872,16.69692709567844,1.084743547713126,16.73212607538881,48.068001904898836,14.94153164146407,6.188212502552747,-2.735555702828207,38.20050253631041,5678.507163874567,43.992173113922384,0.0,43.992173113922384,1480.5156830804763,876.0973764738941,0.0,4.549837060584426e-16,34.467244840995,1.8308305037297747,0.0,0.0,0.0,0
square,15.5,CDW,0,mpc,12.81,9.83453365304342,30.400764708568644,4.946336665501246,0.8560810332738545,5.019872622289655,8.263579538810811,1.7978276431787419,0.9265030815708116,-0.03853781133503783,3.135153421809207,954.9086155142023,7.443290805110625,128.0659999998834,7.443290805110625,5053.09732846463,4881.922765159478,0.0,2.5666694457030647e-16,7.734415144659898,0.19291087072979118,0.0,0.0,0.0,0
square,15.5,CDW,0,dobmpc,89.03,3.0434325930775223,16.061125799259614,0.24354089254935243,-0.1455593473117857,0.2837246727614084,1.852825132054878,2.3977116775581733,2.5663958262902313,-0.561861637126965,22.338073673161258,238.05478399533905,1.8308167883257824,127.80799999988353,1.8308167883257824,8301.786368072206,13244.975658322905,0.0,2.9821375214463666e-17,1.4262396060378184,0.19103861077580994,0.33559501829179844,2.6659791553444494,0.5709601821933931,0
square,350.5,NONE,0,pid,5.71,17.76738697873636,25.30452734674842,0.6062865069265158,0.6546572001917262,0.8922776351809037,15.78886919773798,8.099104279526669,2.1998485676614492e-14,-2.920314118676245e-14,5.809915334772635e-13,2246.6717008306837,17.05858767087003,0.0,17.05858767087003,545.3782870952491,441.9946949617568,0.0,4.2950166407952e-16,6.789281158006743,0.680164668706876,0.0,0.0,0.0,0
square,350.5,NONE,0,mpc,8.54,2.127458499107091,7.725652129171362,-0.0056970367680208925,0.15814915940793559,0.1582517388510243,1.3497798194223636,1.6368049644517075,0.08089464168526986,0.025922830943219382,2.0311857342954625,152.20544332697656,1.1481451076709628,127.80799999988353,1.1481451076709628,2742.8499608615475,5012.150560982946,0.0,5.4657133520007703e-17,0.9946785081313735,0.18350211230006538,0.0,0.0,0.0,0
square,350.5,NONE,0,dobmpc,93.59,2.1601268291648257,7.735524518519401,-0.004962884411233643,0.15899415950205525,0.1590715970167027,1.377701301379848,1.6561350395654675,0.0803618444683965,0.02563267825841518,2.0034089642123103,154.84848689656144,1.1681331390664178,127.85999999988341,1.1681331390664178,2780.3863863738825,5097.569448135864,0.0,3.6468864426356495e-17,1.022987256944468,0.18305010096958654,0.17851483064260823,-0.0011820943801589174,-0.0008149104769759236,0
square,350.5,C,0,pid,5.89,26.865018518478028,51.751977453567676,1.6261190264782022,0.7168883850279986,1.7771302835927556,25.189059978733024,9.169639324482464,1.2854652660547172,-2.5376422167253083,21.46956303852013,3185.64247700847,24.733899582453354,0.0,24.733899582453354,1038.9559908510673,573.3402906954159,0.0,2.806717667243639e-17,9.697455265347397,1.1584534232892156,0.0,0.0,0.0,0
square,350.5,C,0,mpc,8.42,3.482226575058377,7.944901875964157,2.7920570947496435,-0.35717775852188277,2.8148106102408623,1.4676071417287968,1.4313882862678782,0.009166488370068221,-0.028023447028820953,0.06762293427676086,426.6719677509469,3.233024192352047,121.41199999989844,3.233024192352047,2430.8667485037795,2553.9397276142386,0.0,1.1319196908028624e-16,1.034794379888607,0.18132336452503037,0.0,0.0,0.0,0
square,350.5,C,0,dobmpc,74.17,2.043421656311823,6.617070258531683,-0.050496716594156076,-0.00530016268798475,0.05077410867075486,1.389044108286422,1.4978486307393089,0.03844629894159576,0.0033604200202568815,1.6359710178365325,148.90091240554844,1.116558582322877,127.6519999998839,1.116558582322877,2730.748625900235,3566.256654785536,0.0,7.75078776858893e-17,1.0366879946625212,0.18337615872842586,0.1146906278297937,2.0346627340044816,-0.26456762513464677,0
