scenario,direction_deg,mode,seed,controller,wall,radial_rms,radial_max,dc_ex,dc_ey,dc_radial,std_x,std_y,depth_std,pitch_mean,pitch_max,IAE,IAE_norm,settling_time,ss_error,control_effort,slew,sat_freq,band_dc,band_wave,band_high,est_err_rms,w_x,w_y,n_fail
square,300.6,C,0,pid,10.54,25.42572359046974,37.07913145361375,0.5391311272240825,0.28868184388818524,0.6115550501243469,21.065315278340925,14.224834366126496,0.7383060229090856,5.372353344288266,19.04501484583702,6543.0235391123115,24.797375897479114,0.0,24.797375897479114,1939.0616332377156,437.0716933352867,0.0,1.181886612142808,7.664572971920855,0.7453355192914143,0.0,0.0,0.0,0
square,300.6,C,0,mpc,15.05,12.970617874642972,16.788011867410813,1.7321585268646627,-2.5494017555292863,3.0821782027140747,8.44587244389034,9.349029053236269,0.3690835390146053,5.242324717116636,23.095257046714103,3375.443133455843,12.69803853450635,0.0,12.69803853450635,1774.7543422996657,612.6671997197128,0.0,0.6575879620784821,3.3423006111321487,0.1843746527096491,0.0,0.0,0.0,0
square,300.6,C,0,dobmpc,157.81,12.06628814112608,13.367017276722173,0.32894471890220606,0.1087716614955487,0.34646197834416637,8.221446603622425,8.825139621899872,0.3605682259233954,5.291740300833886,22.93535218130386,3195.8457479147396,12.009487902136074,0.0,12.009487902136074,1800.010164882491,615.9988942005039,0.0,0.6423606220595065,3.28735757566284,0.18702533698481003,0.018381067463867674,0.7642957687411173,-1.9373631156893791,0
square,300.6,CD,0,pid,11.19,25.285511474322487,38.716810136088924,0.5153973594933844,0.28972883109968994,0.591250567647208,20.96467302081932,14.124092835098532,0.7309351165331817,5.339939410665741,19.369292459272053,6503.649670121563,24.649003669157985,0.0,24.649003669157985,1912.6632638938108,434.319807747803,0.0,1.2531537915877635,7.589353117856025,0.730887501451133,0.0,0.0,0.0,0
square,300.6,CD,0,mpc,15.69,12.948591466207256,16.95243614392478,1.7175373155396565,-2.525469645643284,3.0541662301415067,8.437425570377723,9.335306065777104,0.37230033303817944,5.204402747274782,23.171334259666587,3370.7146959667625,12.67979436083055,0.0,12.67979436083055,1752.9188898526668,607.702389756046,0.0,0.6605944049001632,3.338491720984269,0.18493701749050998,0.0,0.0,0.0,0
square,300.6,CD,0,dobmpc,172.25,12.062805437401234,14.027826749462372,0.32649768746914015,0.10889705450087632,0.3441791806627228,8.216654664221746,8.82493069894139,0.36166055703617644,5.2523142483885,22.933058601552755,3195.0339668646593,12.006079364388528,0.0,12.006079364388528,1779.6375472799548,1334.721671802015,0.0,0.6395781124445803,3.2845275631621615,0.18741921591829597,0.06019047035089817,0.7587251628502842,-1.9201097372956009,0
square,300.6,CW,0,pid,18.58,72.06919349110179,236.14917494962037,28.260651243865563,0.27557956173302034,28.261994848599155,64.11228298164046,16.87730631699496,6.869327990984653,5.799206687133657,28.8063439651279,14533.657008120235,55.57236077445433,0.0,55.57236077445433,2906.6978211413134,1267.082271018219,0.0,17.6313071039398,46.9149390946618,0.6460867256673865,0.0,0.0,0.0,0
square,300.6,CW,0,mpc,24.67,30.444265970886207,97.09262635024717,9.649255955106653,-1.9401767808330104,9.842379104060397,26.499448656531488,11.303102449233435,17.606890343726285,4.22433652734606,54.58878184144912,6347.490273887142,24.180915700556298,0.0,24.180915700556298,25616.77284421726,9126.392987509464,0.0,1.1655706417758585,21.977501731032074,0.33261603483184166,0.0,0.0,0.0,0
square,300.6,CW,0,dobmpc,191.97,20.751887917518534,91.69385022486287,4.284643358363334,0.393958635092954,4.302716829461513,16.653096704210853,11.610419897097698,23.568042698692246,3.123038000051134,41.72561965906069,4558.38166897939,17.30492272066489,0.0,17.30492272066489,41513.47056599956,37394.432863780996,0.0,2.6815357466202303,11.176525955674142,0.2976357843669179,0.6304021533830321,1.6613415305867782,-2.1993613531663616,0
square,300.6,CDW,0,pid,19.14,72.05604549348709,237.6663260284871,28.48298707046472,0.2781713420550982,28.484345380433112,64.0234565974329,16.784301168779873,6.813940412880692,5.740833737586388,28.769809806181176,14511.914629939212,55.48520315875145,0.0,55.48520315875145,2878.909409403286,1266.1392752816491,0.0,17.55070377591347,46.796913475270344,0.5979227518014428,0.0,0.0,0.0,0
square,300.6,CDW,0,mpc,24.7,30.36649165275359,96.40081459414037,9.501625284887837,-1.8538682446458172,9.680790800493833,26.48901412340346,11.257807759238,17.498496535241532,4.217963465695028,53.88288717084202,6341.488788375833,24.156183813263027,0.0,24.156183813263027,25340.038086484066,9047.687334469472,0.0,1.2889159255544698,21.984627051210587,0.33284089503365144,0.0,0.0,0.0,0
square,300.6,CDW,0,dobmpc,178.98,20.534617494957928,95.92530539236704,4.127133565978961,0.7025553617092976,4.186503972014919,16.537009681645472,11.43114215403253,25.134152931571062,3.3912948354867485,45.42053329271568,4532.180519174167,17.202013562534972,0.0,17.202013562534972,43279.23727938773,39876.13954870749,0.0,2.6667701535179593,11.32970186460077,0.30330908523994776,0.646366924446808,1.6434250218966817,-2.2035995723858153,0
