scenario,direction_deg,mode,seed,controller,wall,radial_rms,radial_max,dc_ex,dc_ey,dc_radial,std_x,std_y,depth_std,pitch_mean,pitch_max,IAE,IAE_norm,settling_time,ss_error,control_effort,slew,sat_freq,band_dc,band_wave,band_high,est_err_rms,w_x,w_y,n_fail
square,214.8,CDW,0,mpc,16.0,9.019864687217998,32.23461487485495,-4.169445099907508,-1.585385625138337,4.460686048304454,7.631549963759065,1.7943478215867898,0.9382364626896128,-0.16765844566918178,15.686340498580263,926.8292875790835,7.03535681809129,0.0,7.03535681809129,6630.728349259217,6142.48008910987,0.0,7.748017981417308e-16,7.340162437929649,0.19011262640430682,0.0,0.0,0.0,2
square,214.8,CDW,0,dobmpc,85.49,3.002566869235774,17.266499788618344,-0.31300577401376084,0.4373345754559827,0.5378049325315064,2.0380903436412847,2.1383080718019207,1.4717976176043592,-0.2766997586429149,29.652133021668273,234.12845788089172,1.7382665165429603,128.0659999998834,1.7382665165429603,6002.848123915231,6079.795015809117,0.0,1.1116079182109676e-16,1.626725274637678,0.19303021949407861,0.2461175353334172,-2.4648410376816985,-1.1134046459994533,0
square,104.0,C,0,pid,5.78,21.033748624694752,33.45706177912596,0.6455527885059777,1.0457537835647424,1.2289586561751447,17.89534470943522,10.984756690921717,0.5816735853478644,-2.286272886559362,18.558804612024574,2669.1781213638665,20.2686902385336,0.0,20.2686902385336,969.2892525801847,491.1727549400622,0.0,6.130462273190053e-16,8.387375509715223,0.5164649943140761,0.0,0.0,0.0,0
square,104.0,C,0,mpc,8.42,3.707091707290402,10.517568917967337,-0.6023662598273613,2.880715082685751,2.9430196225291425,1.4799572954451405,1.7002619890265132,0.07973951295272724,0.013278980841174804,2.1864903561474205,430.1634979766577,3.2915238120069357,128.36599999988482,3.2915238120069357,2750.6837804738952,3471.518519975765,0.0,3.434536092811295e-17,1.129636327905804,0.18586687349207318,0.0,0.0,0.0,0
square,104.0,C,0,dobmpc,91.37,1.9868207170611243,5.693941921458212,0.1223247781195576,0.04310409770384746,0.12969701068591297,1.3843707558636813,1.419208532059978,0.005635728983342203,-0.022778227295149407,0.118067183818058,151.0024300667147,1.1335373343139423,127.49599999988426,1.1335373343139423,2178.525700634858,2184.4497742219282,0.0,1.6988027985948342e-17,1.0375307059611223,0.18526263775564866,0.15603738413154492,-0.43775639105471786,1.9669386592798943,0
square,104.0,CD,0,pid,6.09,21.330497868653303,33.31554149799127,0.6231392331080532,1.1009409923627544,1.2650587229465593,18.085030493953163,11.23928101725836,0.7180311015527606,-2.286261607080822,19.38870671548193,2704.8555284194044,20.56608850598262,0.0,20.56608850598262,992.475403611573,510.0203339936268,0.0,1.705450287806727e-15,8.374903870056222,0.5263448822319353,0.0,0.0,0.0,0
square,104.0,CD,0,mpc,8.73,3.7720894140255528,10.609222782359245,-0.6160072268745165,2.9522393662774755,3.0158219740826984,1.4833772137896253,1.7126203343570658,0.07968903809554541,0.013290253387700433,2.196516369932896,437.7285592760684,3.35609712629861,128.36599999988482,3.35609712629861,2772.8183256791817,3484.0280205070894,0.0,1.329497842378566e-16,1.132649485515635,0.18590039787946414,0.0,0.0,0.0,0
square,104.0,CD,0,dobmpc,75.14,1.9880953796977283,5.696430380506028,0.12526833910399582,0.04337688714379188,0.13256587464411398,1.3846077386714126,1.4204967221597282,0.00558851913877817,-0.023401680588413524,0.12201815111703124,151.25600828606125,1.1357156626582794,127.49599999988426,1.1357156626582794,2201.476243382852,2380.3392307837935,0.0,1.6618723029732074e-17,1.0380214492093962,0.18527946545695842,0.16756442118651352,-0.44789805593009097,2.02007300136621,0
square,104.0,CW,0,pid,9.72,45.015794013079734,87.37015911430716,1.9099518640698951,0.9163931941993924,2.118417477608942,41.459269919196636,17.408703449303268,4.732732411652356,-0.9963904205690808,33.75921385456849,5232.779386318041,39.77286548712479,0.0,39.77286548712479,1668.6629474961203,793.1099263707281,0.0,8.89286334568774e-16,37.30039614454538,1.3277896907539497,0.0,0.0,0.0,0
square,104.0,CW,0,mpc,16.67,8.18056299331935,36.612439557350065,-1.6244110536442993,2.7994041456065952,3.236568374318883,7.2628149525618415,1.922954760484237,1.6750376570793424,0.05629277395111158,35.62975972577514,870.2688668395675,6.676146939149434,132.31599999990368,6.676146939149434,8975.017878533527,8487.573032169039,0.0,2.9544396497301465e-17,6.96813481999242,0.18546319931390715,0.0,0.0,0.0,2
square,104.0,CW,0,dobmpc,89.44,2.3607686628308917,11.825996608153169,0.08468322355999698,0.09265860103591284,0.12552635061390455,1.6814752298535303,1.6523053186669012,0.1428899749502238,-0.04603584509246269,3.3245221124905884,188.64665148128353,1.4249728505994013,127.6519999998839,1.4249728505994013,4016.059739592389,2967.058053301905,0.0,1.48645244877048e-17,1.28502894350407,0.19304677291760408,0.2093389131531943,-0.7875144620073725,2.057145198533421,0
square,104.0,CDW,0,pid,10.08,45.03751490466449,85.88792990039923,2.0259258697986735,1.13581326745399,2.3225949729653728,41.3838950062318,17.616938879743383,4.821137537141187,-1.0042827680464843,33.62253851077357,5236.3694501689015,39.812165421335685,0.0,39.812165421335685,1693.2766446045362,794.6382958974756,0.0,7.947442657774094e-16,37.29267838291587,1.3428535931714385,0.0,0.0,0.0,0
square,104.0,CDW,0,mpc,15.69,7.703375250396993,30.51933702501063,-1.4258335089654972,2.9510638558509514,3.277465343310093,6.715577576345802,1.8711571253937065,1.149706004192605,-0.3039946355630532,30.154666585254436,850.7849009051234,6.524238389088535,132.56599999990488,6.524238389088535,5896.599331029538,5469.263298347867,0.0,9.454206879136469e-17,6.510820293172165,0.21221325996297738,0.0,0.0,0.0,1
square,104.0,CDW,0,dobmpc,94.7,2.366437730167851,11.946636510016756,0.08724983475221708,0.09393101581781307,0.1282012846926872,1.681511586135134,1.660153832347599,0.14748582734321022,-0.045696582982407696,3.3875581498556717,188.9145460120213,1.4272733942460945,127.6519999998839,1.4272733942460945,4053.5776346040184,3072.771454757087,0.0,2.1696666177705763e-17,1.2853724697758393,0.1932297935160552,0.2166306492854422,-0.8023552328118525,2.111474858091868,0
